2.00E+07,-1.38E+01,0.00E+00
2.19E+07,-1.35E+01,0.00E+00
2.37E+07,-1.32E+01,0.00E+00
2.56E+07,-1.30E+01,0.00E+00
2.75E+07,-1.29E+01,0.00E+00
2.93E+07,-1.28E+01,0.00E+00
3.12E+07,-1.27E+01,0.00E+00
3.30E+07,-1.27E+01,0.00E+00
3.49E+07,-1.28E+01,0.00E+00
3.68E+07,-1.29E+01,0.00E+00
3.86E+07,-1.29E+01,0.00E+00
4.05E+07,-1.30E+01,0.00E+00
4.24E+07,-1.32E+01,0.00E+00
4.42E+07,-1.33E+01,0.00E+00
4.61E+07,-1.35E+01,0.00E+00
4.79E+07,-1.38E+01,0.00E+00
4.98E+07,-1.40E+01,0.00E+00
5.17E+07,-1.44E+01,0.00E+00
5.35E+07,-1.48E+01,0.00E+00
5.54E+07,-1.53E+01,0.00E+00
5.73E+07,-1.59E+01,0.00E+00
5.91E+07,-1.66E+01,0.00E+00
6.10E+07,-1.75E+01,0.00E+00
6.28E+07,-1.88E+01,0.00E+00
6.47E+07,-2.04E+01,0.00E+00
6.66E+07,-2.26E+01,0.00E+00
6.84E+07,-2.58E+01,0.00E+00
7.03E+07,-3.03E+01,0.00E+00
7.22E+07,-3.00E+01,0.00E+00
7.40E+07,-2.46E+01,0.00E+00
7.59E+07,-2.05E+01,0.00E+00
7.77E+07,-1.74E+01,0.00E+00
7.96E+07,-1.50E+01,0.00E+00
8.15E+07,-1.30E+01,0.00E+00
8.33E+07,-1.13E+01,0.00E+00
8.52E+07,-9.83E+00,0.00E+00
8.71E+07,-8.56E+00,0.00E+00
8.89E+07,-7.47E+00,0.00E+00
9.08E+07,-6.52E+00,0.00E+00
9.26E+07,-5.70E+00,0.00E+00
9.45E+07,-5.00E+00,0.00E+00
9.64E+07,-4.38E+00,0.00E+00
9.82E+07,-3.86E+00,0.00E+00
1.00E+08,-3.41E+00,0.00E+00
1.02E+08,-3.02E+00,0.00E+00
1.04E+08,-2.69E+00,0.00E+00
1.06E+08,-2.40E+00,0.00E+00
1.08E+08,-2.17E+00,0.00E+00
1.09E+08,-1.97E+00,0.00E+00
1.11E+08,-1.79E+00,0.00E+00
1.13E+08,-1.63E+00,0.00E+00
1.15E+08,-1.50E+00,0.00E+00
1.17E+08,-1.39E+00,0.00E+00
