2.00E+07,-2.60E-02,0.00E+00
2.19E+07,-2.47E-02,0.00E+00
2.37E+07,-1.90E-02,0.00E+00
2.56E+07,-2.03E-02,0.00E+00
2.75E+07,-2.80E-02,0.00E+00
2.93E+07,-8.91E-03,0.00E+00
3.12E+07,1.24E-03,0.00E+00
3.30E+07,-7.98E-03,0.00E+00
3.49E+07,4.08E-03,0.00E+00
3.68E+07,1.01E-02,0.00E+00
3.86E+07,1.73E-02,0.00E+00
4.05E+07,1.67E-02,0.00E+00
4.24E+07,2.48E-02,0.00E+00
4.42E+07,1.96E-02,0.00E+00
4.61E+07,3.75E-02,0.00E+00
4.79E+07,3.77E-02,0.00E+00
4.98E+07,3.66E-02,0.00E+00
5.17E+07,4.48E-02,0.00E+00
5.35E+07,3.53E-02,0.00E+00
5.54E+07,4.63E-02,0.00E+00
5.73E+07,4.12E-02,0.00E+00
5.91E+07,4.43E-02,0.00E+00
6.10E+07,3.88E-02,0.00E+00
6.28E+07,3.28E-02,0.00E+00
6.47E+07,3.12E-02,0.00E+00
6.66E+07,2.93E-02,0.00E+00
6.84E+07,2.86E-02,0.00E+00
7.03E+07,2.83E-02,0.00E+00
7.22E+07,2.28E-02,0.00E+00
7.40E+07,2.55E-02,0.00E+00
7.59E+07,1.95E-02,0.00E+00
7.77E+07,1.43E-02,0.00E+00
7.96E+07,5.12E-03,0.00E+00
8.15E+07,1.21E-02,0.00E+00
8.33E+07,7.89E-03,0.00E+00
8.52E+07,-7.93E-03,0.00E+00
8.71E+07,-1.18E-02,0.00E+00
8.89E+07,-4.37E-03,0.00E+00
9.08E+07,-1.49E-02,0.00E+00
9.26E+07,-1.54E-02,0.00E+00
9.45E+07,-2.50E-02,0.00E+00
9.64E+07,-1.23E-02,0.00E+00
9.82E+07,-1.36E-02,0.00E+00
1.00E+08,-8.77E-03,0.00E+00
1.02E+08,-1.33E-02,0.00E+00
1.04E+08,-4.72E-03,0.00E+00
1.06E+08,-1.56E-02,0.00E+00
1.08E+08,-4.67E-03,0.00E+00
1.09E+08,-1.15E-02,0.00E+00
1.11E+08,3.07E-04,0.00E+00
1.13E+08,-4.52E-03,0.00E+00
1.15E+08,1.23E-02,0.00E+00
1.17E+08,6.38E-03,0.00E+00
1.19E+08,1.07E-02,0.00E+00
1.21E+08,2.36E-02,0.00E+00
1.22E+08,2.09E-02,0.00E+00
1.24E+08,1.89E-02,0.00E+00
1.26E+08,2.02E-02,0.00E+00
1.28E+08,2.64E-02,0.00E+00
1.30E+08,2.39E-02,0.00E+00
1.32E+08,7.33E-03,0.00E+00
1.34E+08,8.48E-03,0.00E+00
1.35E+08,1.19E-02,0.00E+00
1.37E+08,1.11E-02,0.00E+00
1.39E+08,7.57E-03,0.00E+00
1.41E+08,9.79E-03,0.00E+00
1.43E+08,1.22E-02,0.00E+00
1.45E+08,4.18E-03,0.00E+00
1.47E+08,5.09E-03,0.00E+00
1.49E+08,1.91E-03,0.00E+00
1.50E+08,-3.13E-03,0.00E+00
1.52E+08,-1.37E-02,0.00E+00
1.54E+08,-1.36E-02,0.00E+00
1.56E+08,-1.46E-02,0.00E+00
1.58E+08,-2.00E-02,0.00E+00
1.60E+08,-3.17E-02,0.00E+00
1.62E+08,-4.09E-02,0.00E+00
1.63E+08,-4.36E-02,0.00E+00
1.65E+08,-4.88E-02,0.00E+00
1.67E+08,-4.80E-02,0.00E+00
1.69E+08,-5.76E-02,0.00E+00
1.71E+08,-5.94E-02,0.00E+00
1.73E+08,-7.58E-02,0.00E+00
1.75E+08,-6.70E-02,0.00E+00
1.76E+08,-7.73E-02,0.00E+00
1.78E+08,-7.94E-02,0.00E+00
1.80E+08,-7.85E-02,0.00E+00
1.82E+08,-9.41E-02,0.00E+00
1.84E+08,-1.01E-01,0.00E+00
1.86E+08,-8.80E-02,0.00E+00
1.88E+08,-9.23E-02,0.00E+00
1.89E+08,-9.20E-02,0.00E+00
1.91E+08,-1.05E-01,0.00E+00
1.93E+08,-1.06E-01,0.00E+00
1.95E+08,-9.74E-02,0.00E+00
1.97E+08,-8.34E-02,0.00E+00
1.99E+08,-9.16E-02,0.00E+00
2.01E+08,-8.33E-02,0.00E+00
2.03E+08,-7.12E-02,0.00E+00
2.04E+08,-6.85E-02,0.00E+00
2.06E+08,-6.81E-02,0.00E+00
2.08E+08,-6.52E-02,0.00E+00
2.10E+08,-5.39E-02,0.00E+00
2.12E+08,-4.23E-02,0.00E+00
2.14E+08,-4.31E-02,0.00E+00
2.16E+08,-3.69E-02,0.00E+00
2.17E+08,-3.10E-02,0.00E+00
2.19E+08,-2.05E-02,0.00E+00
2.21E+08,-1.41E-02,0.00E+00
2.23E+08,-9.14E-03,0.00E+00
2.25E+08,3.68E-03,0.00E+00
2.27E+08,2.61E-03,0.00E+00
2.29E+08,3.91E-03,0.00E+00
2.30E+08,1.98E-02,0.00E+00
2.32E+08,2.32E-02,0.00E+00
2.34E+08,3.20E-02,0.00E+00
2.36E+08,2.92E-02,0.00E+00
2.38E+08,3.96E-02,0.00E+00
