2.500000000000000000e+07,2.000000000000000111e-01,-2.780000000000000071e+01
2.600000000000000000e+07,-4.000000000000000222e-01,-3.028999999999999915e+01
2.700000000000000000e+07,-1.040000000000000036e+00,-3.128000000000000114e+01
2.800000000000000000e+07,-1.219999999999999973e+00,-3.055000000000000071e+01
2.900000000000000000e+07,-1.479999999999999982e+00,-3.032000000000000028e+01
3.000000000000000000e+07,-1.790000000000000036e+00,-3.076999999999999957e+01
3.100000000000000000e+07,-2.029999999999999805e+00,-3.142999999999999972e+01
3.199000000000000000e+07,-2.240000000000000213e+00,-3.173000000000000043e+01
3.299000000000000373e+07,-1.939999999999999947e+00,-3.206000000000000227e+01
3.399000000000000000e+07,-1.520000000000000018e+00,-3.317999999999999972e+01
3.499000000000000000e+07,-1.310000000000000053e+00,-3.467000000000000171e+01
3.599000000000000000e+07,-1.100000000000000089e+00,-3.607000000000000028e+01
3.699000000000000000e+07,-9.399999999999999467e-01,-3.714000000000000057e+01
3.799000000000000000e+07,-7.800000000000000266e-01,-3.870000000000000284e+01
3.899000000000000000e+07,-7.500000000000000000e-01,-4.039999999999999858e+01
3.999000000000000000e+07,-6.400000000000000133e-01,-4.229999999999999716e+01
4.099000000000000000e+07,-5.999999999999999778e-01,-4.406000000000000227e+01
4.199000000000000000e+07,-6.300000000000000044e-01,-4.546999999999999886e+01
4.299000000000000000e+07,-4.400000000000000022e-01,-4.628000000000000114e+01
4.398000000000000000e+07,-3.599999999999999867e-01,-4.767000000000000171e+01
4.498000000000000000e+07,-4.699999999999999734e-01,-4.779999999999999716e+01
4.598000000000000000e+07,-4.799999999999999822e-01,-4.782999999999999829e+01
4.698000000000000000e+07,-5.100000000000000089e-01,-4.906000000000000227e+01
4.798000000000000000e+07,-5.200000000000000178e-01,-5.034000000000000341e+01
4.898000000000000000e+07,-5.799999999999999600e-01,-5.100000000000000000e+01
4.998000000000000000e+07,-6.700000000000000400e-01,-5.172999999999999687e+01
5.098000000000000000e+07,-8.100000000000000533e-01,-5.317000000000000171e+01
5.198000000000000000e+07,-8.900000000000000133e-01,-5.517999999999999972e+01
5.298000000000000000e+07,-9.100000000000000311e-01,-5.660000000000000142e+01
5.398000000000000000e+07,-7.500000000000000000e-01,-5.789999999999999858e+01
5.498000000000000000e+07,-6.899999999999999467e-01,-5.821000000000000085e+01
5.597000000000000000e+07,-6.500000000000000222e-01,-5.904999999999999716e+01
5.697000000000000000e+07,-6.700000000000000400e-01,-6.025999999999999801e+01
5.797000000000000000e+07,-6.899999999999999467e-01,-6.142000000000000171e+01
5.897000000000000000e+07,-6.600000000000000311e-01,-6.268999999999999773e+01
5.997000000000000000e+07,-5.699999999999999512e-01,-6.403000000000000114e+01
6.097000000000000000e+07,-5.400000000000000355e-01,-6.532999999999999829e+01
6.197000000000000000e+07,-6.199999999999999956e-01,-6.606999999999999318e+01
6.297000000000000000e+07,-7.900000000000000355e-01,-6.637999999999999545e+01
6.397000000000000000e+07,-8.499999999999999778e-01,-6.623000000000000398e+01
6.497000000000000000e+07,-8.399999999999999689e-01,-6.560999999999999943e+01
6.597000000000000000e+07,-8.399999999999999689e-01,-6.368999999999999773e+01
6.697000000000000000e+07,-8.199999999999999512e-01,-6.264999999999999858e+01
6.796000000000000000e+07,-8.199999999999999512e-01,-6.381000000000000227e+01
6.896000000000000000e+07,-8.499999999999999778e-01,-6.779000000000000625e+01
6.996000000000000000e+07,-9.200000000000000400e-01,-7.073000000000000398e+01
7.096000000000000000e+07,-1.020000000000000018e+00,-7.251999999999999602e+01
7.196000000000000000e+07,-1.100000000000000089e+00,-7.406999999999999318e+01
7.296000000000000000e+07,-1.159999999999999920e+00,-7.559000000000000341e+01
7.396000000000000000e+07,-1.199999999999999956e+00,-7.712999999999999545e+01
7.496000000000000000e+07,-1.159999999999999920e+00,-7.834999999999999432e+01
7.596000000000000000e+07,-9.100000000000000311e-01,-7.918999999999999773e+01
7.696000000000000000e+07,-4.500000000000000111e-01,-8.031000000000000227e+01
7.796000000000000000e+07,-1.400000000000000133e-01,-8.170999999999999375e+01
7.896000000000000000e+07,-1.400000000000000133e-01,-8.314000000000000057e+01
7.996000000000000000e+07,-1.900000000000000022e-01,-8.453000000000000114e+01
8.095000000000000000e+07,-2.200000000000000011e-01,-8.573999999999999488e+01
8.195000000000000000e+07,-2.099999999999999922e-01,-8.692000000000000171e+01
